cid	canonicalsmiles
7783022	CCCC1=CC=C(C=C1)C(=O)COC(=O)CNC(=O)C2=CC=CC=C2
8453995	CNC(=O)C1=CC=C(C=C1)NC(=O)CN(C)CC2=CC=CC=C2F
8462232	C1CCC(CC1)NC(=O)CNC(=O)C2=CC=C(C=C2)N
8503703	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CCNC(=O)C2=CC=CC=C2
8503712	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CC2=CC(=CC=C2)F
8503741	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CC2=CC(=C(C=C2)C)C
8503924	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CS2
8503950	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CC3=CC=CC=C32
8030363	C1CNC2(CCN(CC2)C(=O)CCNC(=O)CC3=CC=C(C=C3)Cl)C4=C1NC=N4
8171595	COC1=C(C=C(C=C1)C(=O)COC(=O)C2=CC(=NN2)C3=CC=CC=C3)OC
8171716	COC1=CC(=C(C=C1)C(=O)COC(=O)C2=CC(=NN2)C3=CC=CC=C3)OC
8171885	CC1=C(C(=CC=C1)NC(=O)CNC(=O)COC(=O)C2=CC(=NN2)C3=CC=CC=C3)C
8245288	CN(C)C1=CC=C(C=C1)CNC(=O)COC(=O)CCNC(=O)N
8294438	CNC(=O)CNC(=O)COC(=O)CNC(=O)C1=CC=C(C=C1)Br
8302131	CN(CC1=CSC=C1)C(=O)COC(=O)C2=CC=C(C=C2)N
8302298	C#CCNC(=O)COC(=O)C1=CC=C(C=C1)N
8302347	CCNC(=O)CNC(=O)COC(=O)C1=CC=C(C=C1)N
7854609	COCCNC(=O)COC(=O)CNC(=O)C1=CC=C(C=C1)C2=CC=CC=C2
7857666	COC1=CC=CC(=C1)CNC(=O)COC(=O)C2=CC=CC=C2NC3=CC=CC=C3
7878144	C1=CC=C(C=C1)CNC(=O)COC(=O)CNC(=O)C2=CC=C(C=C2)F
7890883	COC1=CC=C(C=C1)CNC(=O)COC(=O)C2=CC=C(C=C2)N
7890896	C1CN(N=C1C2=CC=CC=C2)C(=O)COC(=O)C3=CC=C(C=C3)N
7913013	C1=CC=C(C=C1)COC(=O)CCNS(=O)(=O)C2=CC=CC=C2
7942187	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)C=CC2=CC=CC=C2
7980429	C1=CC=C(C=C1)COC(=O)CNC(=O)C2=CC3=CC=CC=C3C=C2
7980498	C1=CC=C(C=C1)COC(=O)CNC(=O)CCNC(=O)C2=CC=CC=C2Cl
8680621	CCNC(=O)C1=CC(=CC=C1)NC(=O)CN(C)CC2=CC(=C(C=C2C)OC)OC
8695748	CCN(CC)C(=O)C1=CC(=CC=C1)NC(=O)CN(C)CC2=C(C=C(C=C2)C)C
8695756	CCNC(=O)C1=CC(=CC=C1)NC(=O)CN(C)CC2=C(C=C(C=C2)C)C
8755710	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC(C2=CC=CC=C2)C3=CC=CO3
8755712	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC(C2=CC=CC=C2)C3=CC=CO3
8769745	CCN(CC1=CC=CS1)CC(=O)N(CC)CC(=O)NC2=CC=C(C=C2)NC(=O)C
8769915	CCN(CC1=CC=CS1)CC(=O)NC2=CC=CC=C2C(=O)NC3=CC=C(C=C3)F
8770887	CCNC(=O)CNC(=O)CN(CC1=CC=C(C=C1)OC)C2CC2
8786081	CCNC(=O)C1=CC(=CC=C1)NC(=O)CN(C)CC(=O)NC2=CC=C(C=C2)C
8788048	CNC(=O)COC(=O)CNC(=O)C1=CC=C(C=C1)OC
8793351	CCNC(=O)CN(CC)C(=O)CN(C)CC1=CC=C(C=C1)OC
8794485	CCCNC(=O)CNC(=O)CN(C)CC1=CC=C(C=C1)CC
8800911	C1=CC=C(C=C1)CCNC(=O)CN(CC2=CC=CS2)CC3=CC=CS3
8842156	CNC(=O)C1=CC=C(C=C1)NC(=O)CN(CC2=CC=CO2)CC3=CC=CO3
8842384	C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)COC(=O)CNC(=O)CC3=CC=CC=C3
8851498	C1=CC=C(C=C1)C=CC(=O)NC(=CC2=CC=CS2)C(=O)O
9079690	C1=COC(=C1)CNC(=O)CNC(=O)CNC(=O)C2=CC=C(C=C2)Br
9079778	C1=COC(=C1)CNC(=O)CNC(=O)CNC(=O)C2=CC=C(C=C2)Cl
9125191	CCOC(=O)C1CCCCN1C(=O)CN(C)CC2=CC=C(C=C2)C(=O)NC
9125194	CCOC(=O)C1CCCCN1C(=O)CN(C)CC2=CC=C(C=C2)C(=O)NC
9126013	CNC(=O)C1=CC=C(C=C1)CN(C)CC(=O)NCC(=O)N(C)C
9203286	CCN(CC)C1=CC=C(C=C1)C(=O)OCC(=O)NC(C)C2CC2
9203287	CCN(CC)C1=CC=C(C=C1)C(=O)OCC(=O)NC(C)C2CC2
9208190	CCN(CC(=O)NC(=O)OCC)C(=O)CC1=CC=C(C=C1)Br
8542251	CNC(=O)C1=CC=C(C=C1)NC(=O)CN(C)CC2=CC=CC=C2Cl
8544013	C1=CC=C2C=C(C=CC2=C1)NC(=O)COC(=O)C3=CC=CN3
8549569	CCOC1=CC=C(C=C1)C(=O)C(C)OC(=O)C2=CC=CN2
8549570	CCOC1=CC=C(C=C1)C(=O)C(C)OC(=O)C2=CC=CN2
8551755	C1=CC=C(C=C1)CNC(=O)C2=CC=CC=C2NC(=O)COC(=O)C3=CC=CN3
8574499	CNC(=O)COC(=O)CCNC(=O)C1=CC=C(C=C1)Br
9054853	CC1=C(C(=CC=C1)NC(=O)CNC(=O)CN(C)CC2=CSC=C2)C
9054859	CC1=C(C(=CC=C1)C)NC(=O)CNC(=O)CN(C)CC2=CSC=C2
9066244	CC1=CC=C(C=C1)COC(=O)CNC(=O)CNC(=O)C2=CC=CS2
8588736	CC1=CC=C(C=C1)NC(=O)CN(C)CC(=O)N
8595079	CCNC(=O)CN(CC)C(=O)CN(C)CC1=CC=C(C=C1)SC
8640906	CCNC(=O)CN(CC)C(=O)CNC(C1=CC=CC=C1)C2=CC=C(C=C2)C
8640913	CCNC(=O)CN(CC)C(=O)CNC(C1=CC=CC=C1)C2=CC=C(C=C2)C
8875419	CC1=CC=C(C=C1)COC(=O)CNC(=O)CNC(=O)C2=CC=CO2
8897934	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC(C)C2=CC=CC=C2
8897939	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC(C)C2=CC=CC=C2
8908606	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CN(C)CC2=CC=C(C=C2)C(C)(C)C
8916312	CCNC(=O)CNC(=O)CN(CC1=CC=C(C=C1)C(C)C)C2CC2
2681273	CC1=CC=C(C=C1)NC(=O)CNC(=O)C2=CC=CC=C2C
2725405	C1=CC=C(C=C1)C(=O)COC(=O)C2=CC=CC=C2NC3=CC=CC=C3F
2757382	C1=CC=C(C=C1)COC(=O)NC(CCCO)CO
2762363	COC1=CC=C(C=C1)C(C(C(=O)O)O)N
2807390	COC(=O)CCNC1=CC=C(C=C1)Cl
3090283	CCN(CC)C(=O)C(=CC1=CC=CC=C1F)NC(=O)C2=CC=C(C=C2)C
3102026	CCCCN(C(=O)C1=CC=CC=N1)C2(CCCCC2)C(=O)NC3=C(C=CC=C3C)C
3116656	C1=CC=C(C=C1)C(=O)COC(=O)CNC(=O)C2=CC=CS2
3211079	CCCCN(C(C1=CC=C(C=C1)C)C(=O)NC2CCCC2)C(=O)CNC(=O)C3=CC=CS3
3211174	CC1=CC(=C(C=C1)N(CC(=O)NC2CCCC2)C(=O)CNC(=O)C3=CC=CS3)C
3211261	CCCCN(C(C1=CC=NC=C1)C(=O)NC2CCCCC2)C(=O)CNC(=O)C3=CC=CS3
3211308	CC1=CC(=C(C=C1)N(CC(=O)NC2CCCCC2)C(=O)CNC(=O)C3=CC=CS3)C
3308045	C1=CC=C(C=C1)CN(CCO)C(=O)C2=CN=CC=C2
3412328	C1=CC=C(C=C1)CNC(=O)COC(=O)CNC(=O)C2=CC(=CC=C2)Cl
3786443	CCN(CC)C(=O)C(=CC1=CC=CC=C1Cl)NC(=O)C2=CC=C(C=C2)C
3993126	CCCCOC1=CC=C(C=C1)C(C(=O)O)N
4036385	COC(=O)CNC(=O)C1=CC=C(C=C1)N
3448368	C1=CC=C(C=C1)CCCNC(=O)COC(=O)CNC(=O)C2=CC=CC=C2
3454458	CCCCCOC1=CC=C(C=C1)C(C(=O)O)N
3471683	CCN(CC)C(=O)C(CSC1=CC=C(C=C1)C(C)C)NC(=O)C
3569836	CC1=CSC(=N1)NC(=O)CN(CCN(C)C)C(=O)CC2=CC=C(C=C2)F
3571164	C1=CC=C(C=C1)CNC(=O)C(CO)NC(=O)C2=CC3=CC=CC=C3C=C2
3690845	C1=CC=C(C=C1)CCNC(=O)CNC(=O)C2=CC=CS2
3694385	CCOC(=O)C(CNC1=CC=C(C=C1)C)C2=CC=CC=C2
10867533	COC1=CC=C(C=C1)CCC(C(=O)O)N
10998644	COC1=CC=C(C=C1)CCCC(C(=O)O)N
9502884	CCN(CC(=O)NC(C)C)C(=O)C1=CC=C(C=C1)C
9531687	CNC(=O)C1=CC=C(C=C1)NC(=O)CC2=CSC=C2
9531691	CNC(=O)C1=CC=C(C=C1)NC(=O)COC
10082311	COC(=O)C1=CC=C(C=C1)C(C(=O)OC)N
10103333	C1=CC=C(C=C1)C(=O)CNO
10115178	CC(C1=CC=C(C=C1)CNC(=O)C2CCCN2C(=O)CC(CC3=CC=CC=C3F)N)C(=O)O
10150936	C1CC1C(C(=O)N2C(CC(=N2)C3=C(C=CC(=C3)F)F)C4=CC=CC=C4)NC(=O)CN
10424766	C1=CC=C(C=C1)COC(=O)CCNC(=O)C2=CC(=CC=C2)N
10465792	C1=CC=C(C=C1)COC(=O)NCC(=O)O
10489205	C1=CC=C(C=C1)COC(=O)CC(C(=O)N)N
9385454	CC1=CC=C(C=C1)NC(=O)COC(=O)C2=CC(=CN2)C(=O)C
9386036	CC(C)C1=CC=C(C=C1)C(=O)COC(=O)C2=CC(=CN2)C(=O)C
9433435	CCNC(=O)CN(CC)CC(=O)NC1=CC=CC=C1C(=O)NC2CC2
11126610	C1=CC=C(C=C1)CNC(=O)CN
11148764	C1=CC=C(C=C1)COC(=O)C(CC(=O)N)N
11183370	CCOC(=O)C(C)NC1=CC=C(C=C1)C
9296901	C1=CC(=CC(=C1)NC(=O)C2=CC=CS2)C(=O)NCC(=O)N
9363773	CCCCNC(=O)COC(=O)CNC(=O)C1=CC=CC(=C1)C
9363789	CCCNC(=O)COC(=O)CNC(=O)C1=CC=CC(=C1)C
10573785	CC1=CC=C(C=C1)CNC(=O)C2CSCN2C(=O)C(C(CC3=CC=CC=C3)N)O
10587113	C1=CC=C(C=C1)NC(=O)CNC(=O)C2=CC=NC=C2
10645420	CC1=CC(=CC=C1)CNC(=O)C2CSCN2C(=O)C(C(CC3=CC=CC=C3)N)O
21861499	CCOC(=O)C1C(N1)C2=CC=C(C=C2)OC
21919304	C1=CC=C(C=C1)CCCN(CC2=CC=NC=C2)C3=CC=CC=C3C(=O)O
22087896	COC(=O)CNCC1=CC=C(C=C1)I
22097708	CCOC(=O)C(CN)C1=CC=C(C=C1)F
22139396	C1CCN(C1)CCC(C(=O)C2=CC3=C(C=C2)C=CN3)N
22197494	C1=CC=C(C=C1)CN(CC2=CC=CC=C2)CC(=O)NC3=CC=CC=C3C(=O)N
24492243	C=CCN(CC1=CC=CS1)CC(=O)NC2=CC=CC=C2C(=O)NC3=CC=C(C=C3)F
24541991	C1=CC=C(C=C1)COC(=O)CNC(=O)CNC(=O)C2=CC(=CC=C2)Cl
23988801	CCN(C(=O)C1=CC=CC=N1)C2(CCCCC2)C(=O)NC3=C(C=CC=C3C)C
23999523	CC1=CC=C(C=C1)CNC(=O)COC(=O)C2=CC(=CC=C2)N
24082345	COC1=CC=C(C=C1)NC(=O)COC(=O)C2=CC(=CC=C2)N
24250628	CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)CCNC(=O)C2=CC=CC(=C2)C
21360527	C1=CC=C(C=C1)COC(=O)NC(CC2=CN=CN2)C=O
23544808	C1=CC=C(C=C1)COC(=O)NC(CC2=CN=CC=C2)C(=O)N
23735771	CCN(CC)C1=CC=C(C=C1)C(=O)NC
22420781	COC(=O)C(CC1=CC=C(C=C1)CCl)N
22603291	COC(=O)C1=CC=C(C=C1)CC(C(=O)O)N
22630303	COC(=O)CN(C=O)C1=CC=C(C=C1)O
22630334	CCOC(=O)CNC1=CC=C(C=C1)O
22846639	C1=CC=C(C=C1)COC(=O)CC(C(=O)NO)N
22858016	COC1=CC=C(C=C1)C(C(C(=O)O)O)N
22884225	C1=CC=C(C=C1)COC(=O)C(CC2=CC=CC3=CC=CC=C32)N
22940663	CCOC(=O)C(CN)C1=CC=C(C=C1)F
23047714	COC1=CC=C(C=C1)CCCCC(C(=O)O)N
23047912	COC1=CC=C(C=C1)CCCCCC(C(=O)O)N
23067223	COC(=O)CNCC1=CC=C(C=C1)O
23110131	C1=CC(=CN=C1)C(C(=O)C2=CC=C(C=C2)F)N
26552211	C1=COC(=C1)CNC(=O)CNC2=CC=C(C=C2)Br
26878205	C1=CC=C(C=C1)COC(=O)CNC(=O)CNC(=O)C2=CC=C(C=C2)F
26878207	C1=CC=C(C=C1)COC(=O)CNC(=O)CNC(=O)C2=CC(=CC=C2)Br
27666607	CC1CCN(CC1)C(=O)CCNC(=O)C2=CC=C(C=C2)C(C)(C)C
27670181	C1=CC=C(C=C1)CNC(=O)CCNC(=O)C2=CC=CS2
27711112	C1=CC=C(C=C1)COC(=O)CNC(=O)C2=CC=CC=C2C3=CC=CC=C3
27760463	CC1=C(C(=CC=C1)C)NC(=O)CNC(=O)C2=CSC=C2
27760464	CC1=C(C(=CC=C1)C)NC(=O)CNC(=O)CCNC(=O)C2=CSC=C2
24643691	C1=CC=C(C=C1)COC(=O)CNC(=O)C=CC2=CC=CC=C2
25787845	CCCCN(C(C1=CC=C(C=C1)C)C(=O)NC2CCCC2)C(=O)CNC(=O)C3=CC=CS3
25787846	CCCCN(C(C1=CC=C(C=C1)C)C(=O)NC2CCCC2)C(=O)CNC(=O)C3=CC=CS3
24733041	CNC(=O)C1CN(CCN1C(=O)CC2=CC=CS2)CCOC3=CC=C(C=C3)F
24772587	COC(=O)COC(=O)C1=CC=C(C=C1)NC(=O)CO
24792276	C1=CC=C(C=C1)CCNC(=O)CN(C2=CC=CC=C2)C(=O)C3=CSN=N3
25023167	C1=CC=C(C=C1)C2=CC=C(C=C2)CNC(CO)CO
25236225	C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CC3=CC=CC=C3F
25236357	C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CCCC3=CC=CC=C3
25277919	CC1=CC(=NN1C2=CC=C(C=C2)NC(=O)C3CCCCN3C(=O)CCCC4=CC=CC=C4)C
25277920	CC1=CC(=NN1C2=CC=C(C=C2)NC(=O)C3CCCCN3C(=O)CCCC4=CC=CC=C4)C
25495394	CC1=C(C(=CC=C1)NC(=O)CNC(=O)C2=CSC=C2)C
26070930	CCN(CC)C(=O)C1=CC(=CC=C1)NC(=O)CC2=CC=C(C=C2)F
26163461	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CC3=CC=CC=C3C
26163481	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)CC2=CC=CC=C2C
26323670	CC1=CC(=CC=C1)C2=CC(=CC=C2)NC(=O)C3CCCN3C(=O)CNC(=O)C
26323671	CC1=CC(=CC=C1)C2=CC(=CC=C2)NC(=O)C3CCCN3C(=O)CNC(=O)C
26509894	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC(=C2)C#N
26520300	CCNC(=O)CN(CC1=CC=C(C=C1)OC)C2CC2
11737652	C1=CC=C(C=C1)COCC(C=O)NC(=O)C2=CC=CC=C2
11745423	COC(=O)C(C1=CC=C(C=C1)C#N)N
11788995	CCOC(=O)C(C)NC1=CC=C(C=C1)C
14788054	COC1=CC=CC(=C1)NCC(=O)C2=CC=CC=C2
14824295	C1=CC=C(C=C1)COC(=O)NCC(=O)F
15247500	COC(=O)NCC(=O)C1=CC=C(C=C1)Cl
15267359	COC(=O)CNC(C1=CC=CC=C1)C2=CC=CC=C2
15269401	COC(=O)CNC(=O)C1=CC=C(C=C1)I
15329263	C1=CC=C(C=C1)COC(=O)NCC(=O)OCC(=O)C2=CC=CC=C2
15408556	COC1=CC2=C(C=C1)C(=CN2)CC(C(=O)O)N
11275812	CCOC1=CC=C(C=C1)CC(C(=O)O)N
11368022	COC(=O)C1C(N1CC2=CC=CC=C2)CO
11368629	COC1=CC=C(C=C1)C(C(C(=O)O)O)N
11369329	C=CC(C(C1=CC=CS1)NC2=CC=CC=C2)C(=O)O
11425154	COC1=CC=C(C=C1)C(C(C(=O)O)O)N
11470075	COC(=O)C1C(N1CC2=CC=CC=C2)CO
11506835	COC1=CC=C(C=C1)CCCC(C(=O)O)N
11521408	CCOC(=O)C1C(N1)C2=CC=C(C=C2)OC
11559012	C1CCC(CC1)CNC(=O)C2=CC=C(C=C2)NC(=O)CCCCN
14277654	CCCCCCOC1=CC=C(C=C1)C(C(=O)O)N
14444552	C1=CC=C(C=C1)COC(=O)CC(C(=O)N)N
14503219	C1=CC=C(C=C1)COC(=O)C(CC(=O)N)N
14524247	C1=CC=C(C=C1)COC(=O)NC(CO)C(=O)N
14611379	COC1=CC=C(C=C1)NCC(=O)Cl
12070484	C=CC(C(C1=CC=CS1)NC2=CC=CC=C2)C(=O)O
12130880	C1=CC=C(C=C1)C(=O)NC(=CC2=CSC=N2)C(=O)O
12130881	C1=CC=C(C=C1)C(=O)NC(CC2=CSC=N2)C(=O)O
12239759	C1=CC=C(C=C1)COC(=O)NCC(=O)Cl
12306986	C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)N
12783661	C1=CC=C(C=C1)OC(=O)CN
12814011	COC(=O)CCNC1=CC=C(C=C1)O
12861564	COC(C(=O)C1=CC=CC=C1)NC2=CC=C(C=C2)Br
12921263	CCN(CC)CC(=O)C1=CC=C(C=C1)C
13008193	CCN(CC)CCCNC(=O)C1=CC=C(C=C1)NC(=O)CC(=O)C
13290671	C1=CC=C(C=C1)CC(=O)CN
13307842	COC(C(=O)C1=CC=CC=C1)NC2=CC=C(C=C2)Cl
13361428	C1=COC(=C1)C(=O)CNC(=O)C2=CC=C(C=C2)Cl
13470733	C1=COC(=C1)C(=O)CNC(=O)C2=CC=C(C=C2)F
13495853	COC1=CC(=C(C=C1)NCC(=O)O)OC
13583309	CC1=CC=C(C=C1)C(=O)NCC(=O)C2=CC=CS2
13801323	CC1=CC=C(C=C1)C(=O)CNC(=O)C2=CC=CS2
13957326	C1=CC=C(C=C1)COC(=O)NCC(=O)NO
35961271	CC1=CC=C(C=C1)CNC(=O)COC(=O)CNC(=O)C2=CC=CC=C2OC
37007748	COC(=O)CNC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CC(=C2)CN3CCCC3=O
37274897	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC(=C2)C#C
32382338	C1=COC(=C1)CNC(=O)CNC(=O)C2=CC(=NN2)C3=CC=C(C=C3)F
33777967	C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)N
34176560	CCCCCCOC1=CC=C(C=C1)C(C(=O)O)N
34318390	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CCC2=CN=CC=C2
34966691	CC1=CC=C(C=C1)CN(CC(=O)NC(=O)N)C2CC2
28103475	CC1=CC=C(C=C1)NC(=O)CNCC2=CC=NC=C2
28431396	COC(=O)CNCC1=CC=C(C=C1)Br
28431408	COC(=O)CNCC1=CC=C(C=C1)F
28583501	CC1=CC=C(C=C1)NC(=O)CNCC2=CC=CC=N2
30581515	C1=CC=C(C=C1)COC(=O)CNC(=O)CCNC(=O)C2=CSC=C2
30731831	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2CCC3=CC=CC=C3
31303847	CCN(CC)C(=O)C1=CC(=CC=C1)NC(=O)CC2=CSC=C2
31370107	CCN(CC)C(=O)CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2CC2
31518270	CCN(CC)C(=O)C1=CC(=CC=C1)NC(=O)CCC2=CC=C(C=C2)C#N
31665239	C1=COC(=C1)CNC(=O)CNC2=CC=C(C=C2)F
31665995	C1=COC(=C1)CNC(=O)CNC2=CC=C(C=C2)Cl
29900021	CCOC1=CC=CC=C1NC(=O)COC(=O)C2=CC=CC=C2NC(=O)C3=CC=CC(=C3)C
29949394	CCOC(=O)C1CCCCN1C2=CC=CC(=C2)CO
29949398	CCOC(=O)C1CCCCN1C2=CC=CC(=C2)CO
28880039	C1=CC=C(C=C1)CNC(=O)CNCC(=O)N
29061939	CCOC(=O)C(CC1=CN=CC=C1)CN
29061942	CCOC(=O)C(CC1=CN=CC=C1)CN
18289430	COC1=CC=C(C=C1)CNC(=O)C2CCCCN2C(=O)C3=CC=CS3
18321656	C1=CC=C(C=C1)COC(=O)CC(C2=CC=CC=N2)N
18333599	C1=CC=C(C=C1)COC(=O)C(CC2=CC=CC3=CC=CC=C32)N
18338716	C1CCC(CC1)NC(=O)C2C(=O)NC(C(=O)N2CC3=CC=CC=C3)CC4=CSC5=CC=CC=C54
18394844	COC1=CC=C(C=C1)CCC(C(=O)O)N
18596379	CCOC1=CC=C(C=C1)CC(C(=O)O)N
21002909	COC1=CC2=C(C=C1)N=CN=C2NCC(=O)NCC(=O)O
21019880	C1=CC=C(C=C1)COC(=O)CNCCC(C2=CC=CC=C2)C3=CC=CC=C3
21232716	C1=CC=C(C=C1)NC(=O)COC(=O)C2=CC(=CC=C2)N
21282030	CCOC(=O)C(C1=CC=C(C=C1)C(=O)C2=CC=CC=C2)N
19509391	CCOC(=O)C(CS)NC(=O)C1=CC(=NN1)C2=CC=C(C=C2)Cl
19514502	CCOC(=O)C(CS)NC(=O)C1=CC(=NN1)C2=CC=C(C=C2)F
19980891	C1=CC=C(C=C1)COC(=O)CNC2C3=CC=CC=C3C4=CC=CC=C24
20025776	CCOC(=O)CNC1=CC=C(C=C1)N
20181641	C1=CC=C(C(=C1)C(=O)COC(=O)C2=CC=C(C=C2)N)Cl
20405384	C1=CC=C(C=C1)C(=O)CNC(=O)C2=CC=NC=C2
20723057	COC1=CC2=C(C=C1)NC=C2CC(C(=O)O)NC(=O)OC
18073027	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CC(=O)C
18098307	C1=CC=C(C=C1)NC(=O)CN(CC2=CC=CO2)C(=O)C3=CC=CC=N3
18113083	CCN(CC(=O)NCC1=CC=C(C=C1)F)C(=O)CNC(=O)C2=CC=CC=C2C
18119083	C1=COC(=C1)CNC(=O)CNC(=O)CNC(=O)C2=CC=C(C=C2)F
18122849	C1=CC=C(C=C1)NC(=O)COC(=O)C2=CC(=CN2)Cl
18145655	CCNC(=O)CNC(=O)C1=CC=C(C=C1)NC(=O)C2CC2
18151524	COC(=O)COC(=O)C1=CC=CC=C1NC2=CC=C(C=C2)F
18162719	CCCNC(=O)CNC(=O)C1=CC=C(C=C1)NC(=O)C2CC2
18162811	CCCNC(=O)CNC(=O)CC1=CC=C(C=C1)C
18185066	COC(=O)C(CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2)N
18623629	CC(C(=O)N1CCCCC1C(=O)O)NC(=O)C2=CC(=C(C=C2)N)Cl
18775496	CC1=CC=C(C=C1)CNC(=O)COC(=O)CNC(=O)C2=CC=CS2
19000761	COC1=CC=C(C=C1)C(C(C(=O)O)O)N
19064178	C1=CC=C(C=C1)NC(C(=O)O)N
19068485	CCNC1=CC=CC(=C1)C(=O)O
19082816	COC(=O)CNCC1=CC=C(C=C1)Cl
15548330	C1=CC=C(C=C1)C(=O)CNCl
15601385	COC1=CC=C(C=C1)CCC(C(=O)O)N
15682124	CCOC(=O)C(C1=CC=C(C=C1)C)NC
15714804	COC(=O)C(CC1=CC=C(C=C1)C2=CC=CC3=CC=CC=C32)N
15750956	C1=CC=C(C=C1)CC(CO)NC(=O)C2=CN=CC=C2
15870252	C1=CC=C(C=C1)COC(=O)C(CC2=CC=C(C=C2)C3=CC=CC=C3)N
16424954	C1CNC2(CCN(CC2)C(=O)CCNC(=O)CC3=CC=C(C=C3)F)C4=C1NC=N4
16578549	COC1=CC=C(C=C1)COC(=O)CNC(=O)C2=CC=C(C=C2)Br
16681144	COC(=O)C=C(C(=O)OC)NC1=CC2=C(C=C1)N=CS2
16741144	C1=CC=C(C=C1)COCC(C(=O)CS)N
16769530	CC1=CC(=CC=C1)CNC2=CC=CC(=C2)C(=O)O
17119423	C1CN(CCN1CC2=CC=CC=C2)C(=O)C3=CC=C(C=C3)NC(=O)CC4=CC=CC=C4
17119462	C1CCCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CC3=CC=CC=C3
17173223	C1CCN(C1)C(=O)C2=CC=C(C=C2)NC(=O)CC3=CC=CS3
17173639	C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CC3=CC=CC=C3Cl
17179595	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CCC3=CC=CC=C3
17179605	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3
17194570	CCN(CC)C(=O)C1=CC(=CC=C1)NC(=O)CC2=CC=C(C=C2)Cl
17195173	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)C2CC2
17195222	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=NC=C2
17198988	C1CCCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CCC3=CC=CC=C3
17198999	C1CCCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3
17497529	C1=CC=C(C=C1)NC(=O)CCNC(=O)C2=CSC=C2
17523137	CN(C)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC=C2C(=O)NC3CC3
17537916	C1=CC=C2C(=C1)C(=CN2)C(=O)COC(=O)C3=CC=CN3
17542629	CNC(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC=C2C(=O)NC3CC3
17563461	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)N
17606842	COC1=CC=C(C=C1)NCC(=O)N
17234300	CCNC(=O)C1=CC=C(C=C1)NC(=O)C2CCCCC2
17398676	COC1=CC=C(C=C1)CNC(=O)CNC(=O)C2CCCCC2
17406391	CNC(=O)C1=CC=C(C=C1)NC(=O)CN(C)CC2=CC=CC=C2Br
17459574	COC1=CC=CC(=C1)C(=O)COC(=O)C2=CC=CC=C2NCC3=CC=CO3
17464077	C1=CC=C(C=C1)NC(=O)COC(=O)C2=CC(=CN2)Br
17464252	CCOC1=CC=C(C=C1)C(=O)C(C)OC(=O)C2=CC=CN2
17464654	CNC(=O)C1=CC=C(C=C1)NC(=O)C2=CC(=NN2)C3=CC=C(C=C3)Cl
17465449	COC1=CC=CC(=C1)C(=O)COC(=O)C2=CC(=NN2)C3=CC=CC=C3
17486836	CNC(=O)CN(C1=CC=CC=C1C(=O)NC)C(=O)CC(C2=CC=CC=C2)C3=CC=CC=C3
17491246	C1=CC=C(C=C1)CNC(=O)CCNC(=O)NC2=CC=CC=C2
16299956	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=C(C=C2)C(=O)N(C)C
